data,d1,dpi,reg
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,1,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Abruzzo
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Basilicata
1/1/2022,0,0,Calabria
1/1/2022,5,1,Calabria
1/1/2022,11,0,Calabria
1/1/2022,9,4,Calabria
1/1/2022,6,0,Calabria
1/1/2022,8,0,Calabria
1/1/2022,4,0,Calabria
1/1/2022,2,0,Calabria
1/1/2022,0,0,Calabria
1/1/2022,220,7,Calabria
1/1/2022,28,1,Calabria
1/1/2022,7,0,Calabria
1/1/2022,5,0,Calabria
1/1/2022,5,0,Calabria
1/1/2022,5,0,Calabria
1/1/2022,5,0,Calabria
1/1/2022,4,0,Calabria
1/1/2022,0,0,Calabria
1/1/2022,0,0,Calabria
1/1/2022,5,0,Campania
1/1/2022,6,0,Campania
1/1/2022,5,0,Campania
1/1/2022,12,0,Campania
1/1/2022,6,1,Campania
1/1/2022,6,0,Campania
1/1/2022,1,0,Campania
1/1/2022,1,0,Campania
1/1/2022,0,0,Campania
1/1/2022,10,0,Campania
1/1/2022,16,0,Campania
1/1/2022,0,0,Campania
1/1/2022,2,0,Campania
1/1/2022,1,0,Campania
1/1/2022,2,0,Campania
1/1/2022,0,0,Campania
1/1/2022,2,0,Campania
1/1/2022,1,0,Campania
1/1/2022,0,0,Campania
1/1/2022,11,3,Emilia-Romagna
1/1/2022,7,1,Emilia-Romagna
1/1/2022,17,8,Emilia-Romagna
1/1/2022,46,11,Emilia-Romagna
1/1/2022,52,5,Emilia-Romagna
1/1/2022,22,1,Emilia-Romagna
1/1/2022,6,0,Emilia-Romagna
1/1/2022,2,0,Emilia-Romagna
1/1/2022,0,0,Emilia-Romagna
1/1/2022,81,19,Emilia-Romagna
1/1/2022,19,3,Emilia-Romagna
1/1/2022,12,4,Emilia-Romagna
1/1/2022,11,3,Emilia-Romagna
1/1/2022,11,3,Emilia-Romagna
1/1/2022,6,0,Emilia-Romagna
1/1/2022,3,0,Emilia-Romagna
1/1/2022,2,1,Emilia-Romagna
1/1/2022,0,0,Emilia-Romagna
1/1/2022,3,0,Friuli-Venezia Giulia
1/1/2022,1,0,Friuli-Venezia Giulia
1/1/2022,6,0,Lazio
1/1/2022,2,0,Lazio
1/1/2022,7,0,Lazio
1/1/2022,7,0,Lazio
1/1/2022,1,0,Lazio
1/1/2022,1,0,Lazio
1/1/2022,50,5,Lazio
1/1/2022,28,6,Lazio
1/1/2022,51,1,Lazio
1/1/2022,42,4,Lazio
1/1/2022,34,2,Lazio
1/1/2022,17,1,Lazio
1/1/2022,6,1,Lazio
1/1/2022,5,0,Lazio
1/1/2022,0,0,Lazio
1/1/2022,1042,88,Lazio
1/1/2022,152,16,Lazio
1/1/2022,31,4,Lazio
1/1/2022,55,6,Lazio
1/1/2022,63,7,Lazio
1/1/2022,52,2,Lazio
1/1/2022,34,4,Lazio
1/1/2022,11,0,Lazio
1/1/2022,7,0,Lazio
1/1/2022,0,0,Lazio
1/1/2022,0,0,Liguria
1/1/2022,0,0,Liguria
1/1/2022,0,0,Liguria
1/1/2022,0,0,Liguria
1/1/2022,0,0,Liguria
1/1/2022,0,0,Liguria
1/1/2022,1,0,Lombardia
1/1/2022,29,6,Lombardia
1/1/2022,60,7,Lombardia
1/1/2022,53,10,Lombardia
1/1/2022,63,2,Lombardia
1/1/2022,24,3,Lombardia
1/1/2022,15,1,Lombardia
1/1/2022,3,0,Lombardia
1/1/2022,1,0,Lombardia
1/1/2022,610,53,Lombardia
1/1/2022,78,11,Lombardia
1/1/2022,11,2,Lombardia
1/1/2022,15,2,Lombardia
1/1/2022,22,6,Lombardia
1/1/2022,36,2,Lombardia
1/1/2022,9,1,Lombardia
1/1/2022,6,0,Lombardia
1/1/2022,4,0,Lombardia
1/1/2022,2,0,Lombardia
1/1/2022,1,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,6,0,Marche
1/1/2022,1,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,1,0,Marche
1/1/2022,0,0,Marche
1/1/2022,1,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Marche
1/1/2022,0,0,Molise
1/1/2022,0,0,Molise
1/1/2022,0,0,Molise
1/1/2022,0,0,Molise
1/1/2022,0,0,Molise
1/1/2022,42,6,Piemonte
1/1/2022,13,4,Piemonte
1/1/2022,24,4,Piemonte
1/1/2022,16,1,Piemonte
1/1/2022,18,1,Piemonte
1/1/2022,15,0,Piemonte
1/1/2022,9,0,Piemonte
1/1/2022,0,0,Piemonte
1/1/2022,1,0,Piemonte
1/1/2022,152,23,Piemonte
1/1/2022,23,3,Piemonte
1/1/2022,6,1,Piemonte
1/1/2022,6,3,Piemonte
1/1/2022,6,1,Piemonte
1/1/2022,13,1,Piemonte
1/1/2022,12,3,Piemonte
1/1/2022,4,2,Piemonte
1/1/2022,3,0,Piemonte
1/1/2022,0,0,Piemonte
1/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
1/1/2022,0,0,Provincia Autonoma Trento
1/1/2022,0,0,Provincia Autonoma Trento
1/1/2022,0,0,Provincia Autonoma Trento
1/1/2022,0,0,Provincia Autonoma Trento
1/1/2022,0,1,Provincia Autonoma Trento
1/1/2022,0,0,Puglia
1/1/2022,1,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,1,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,6,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Puglia
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,1,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,0,0,Sardegna
1/1/2022,13,3,Sicilia
1/1/2022,28,7,Sicilia
1/1/2022,32,5,Sicilia
1/1/2022,35,4,Sicilia
1/1/2022,34,5,Sicilia
1/1/2022,17,1,Sicilia
1/1/2022,9,0,Sicilia
1/1/2022,7,0,Sicilia
1/1/2022,1,0,Sicilia
1/1/2022,172,4,Sicilia
1/1/2022,49,1,Sicilia
1/1/2022,7,1,Sicilia
1/1/2022,10,2,Sicilia
1/1/2022,10,1,Sicilia
1/1/2022,9,1,Sicilia
1/1/2022,4,0,Sicilia
1/1/2022,3,1,Sicilia
1/1/2022,1,0,Sicilia
1/1/2022,0,0,Sicilia
1/1/2022,49,12,Toscana
1/1/2022,23,8,Toscana
1/1/2022,37,7,Toscana
1/1/2022,29,13,Toscana
1/1/2022,31,2,Toscana
1/1/2022,16,1,Toscana
1/1/2022,18,0,Toscana
1/1/2022,4,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,317,29,Toscana
1/1/2022,12,2,Toscana
1/1/2022,1,1,Toscana
1/1/2022,1,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,0,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,1,0,Toscana
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,1,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Umbria
1/1/2022,0,0,Veneto
1/1/2022,1,0,Veneto
1/1/2022,1,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,0,0,Veneto
1/1/2022,17,3,Veneto
1/1/2022,2,1,Veneto
1/1/2022,4,0,Veneto
1/1/2022,12,1,Veneto
1/1/2022,7,1,Veneto
1/1/2022,7,0,Veneto
1/1/2022,1,0,Veneto
2/1/2022,2,0,Abruzzo
2/1/2022,1,0,Abruzzo
2/1/2022,17,2,Abruzzo
2/1/2022,1,1,Abruzzo
2/1/2022,9,2,Abruzzo
2/1/2022,9,3,Abruzzo
2/1/2022,7,1,Abruzzo
2/1/2022,3,1,Abruzzo
2/1/2022,4,0,Abruzzo
2/1/2022,2,0,Abruzzo
2/1/2022,0,0,Abruzzo
2/1/2022,139,23,Abruzzo
2/1/2022,52,8,Abruzzo
2/1/2022,7,0,Abruzzo
2/1/2022,20,4,Abruzzo
2/1/2022,17,6,Abruzzo
2/1/2022,15,3,Abruzzo
2/1/2022,7,0,Abruzzo
2/1/2022,2,0,Abruzzo
2/1/2022,1,0,Abruzzo
2/1/2022,2,0,Abruzzo
2/1/2022,0,0,Basilicata
2/1/2022,2,0,Basilicata
2/1/2022,1,0,Basilicata
2/1/2022,4,1,Basilicata
2/1/2022,2,0,Basilicata
2/1/2022,3,0,Basilicata
2/1/2022,1,0,Basilicata
2/1/2022,3,0,Basilicata
2/1/2022,0,0,Basilicata
2/1/2022,1494,87,Basilicata
2/1/2022,23,3,Basilicata
2/1/2022,2,0,Basilicata
2/1/2022,3,1,Basilicata
2/1/2022,2,0,Basilicata
2/1/2022,5,1,Basilicata
2/1/2022,2,0,Basilicata
2/1/2022,0,0,Basilicata
2/1/2022,1,0,Basilicata
2/1/2022,1,0,Basilicata
2/1/2022,10,1,Calabria
2/1/2022,29,6,Calabria
2/1/2022,67,8,Calabria
2/1/2022,79,4,Calabria
2/1/2022,65,7,Calabria
2/1/2022,44,0,Calabria
2/1/2022,20,0,Calabria
2/1/2022,8,2,Calabria
2/1/2022,3,0,Calabria
2/1/2022,2111,104,Calabria
2/1/2022,201,15,Calabria
2/1/2022,25,6,Calabria
2/1/2022,37,3,Calabria
2/1/2022,19,4,Calabria
2/1/2022,31,2,Calabria
2/1/2022,20,0,Calabria
2/1/2022,6,1,Calabria
2/1/2022,8,1,Calabria
2/1/2022,1,0,Calabria
2/1/2022,175,26,Campania
2/1/2022,103,15,Campania
2/1/2022,162,29,Campania
2/1/2022,138,24,Campania
2/1/2022,129,14,Campania
2/1/2022,66,3,Campania
2/1/2022,37,1,Campania
2/1/2022,13,1,Campania
2/1/2022,4,0,Campania
2/1/2022,355,16,Campania
2/1/2022,201,14,Campania
2/1/2022,32,2,Campania
2/1/2022,51,4,Campania
2/1/2022,32,7,Campania
2/1/2022,30,1,Campania
2/1/2022,22,1,Campania
2/1/2022,14,0,Campania
2/1/2022,7,1,Campania
2/1/2022,2,0,Campania
2/1/2022,105,18,Emilia-Romagna
2/1/2022,37,19,Emilia-Romagna
2/1/2022,113,25,Emilia-Romagna
2/1/2022,116,30,Emilia-Romagna
2/1/2022,97,21,Emilia-Romagna
2/1/2022,47,9,Emilia-Romagna
2/1/2022,30,0,Emilia-Romagna
2/1/2022,13,0,Emilia-Romagna
2/1/2022,4,0,Emilia-Romagna
2/1/2022,866,112,Emilia-Romagna
2/1/2022,194,38,Emilia-Romagna
2/1/2022,40,22,Emilia-Romagna
2/1/2022,19,2,Emilia-Romagna
2/1/2022,20,3,Emilia-Romagna
2/1/2022,9,4,Emilia-Romagna
2/1/2022,9,1,Emilia-Romagna
2/1/2022,3,0,Emilia-Romagna
2/1/2022,1,0,Emilia-Romagna
2/1/2022,0,0,Emilia-Romagna
2/1/2022,90,15,Friuli-Venezia Giulia
2/1/2022,28,15,Friuli-Venezia Giulia
2/1/2022,34,6,Friuli-Venezia Giulia
2/1/2022,48,5,Friuli-Venezia Giulia
2/1/2022,57,17,Friuli-Venezia Giulia
2/1/2022,30,2,Friuli-Venezia Giulia
2/1/2022,16,1,Friuli-Venezia Giulia
2/1/2022,11,0,Friuli-Venezia Giulia
2/1/2022,4,0,Friuli-Venezia Giulia
2/1/2022,597,46,Friuli-Venezia Giulia
2/1/2022,11,0,Friuli-Venezia Giulia
2/1/2022,1,2,Friuli-Venezia Giulia
2/1/2022,2,3,Friuli-Venezia Giulia
2/1/2022,3,0,Friuli-Venezia Giulia
2/1/2022,3,0,Friuli-Venezia Giulia
2/1/2022,1,0,Friuli-Venezia Giulia
2/1/2022,0,0,Friuli-Venezia Giulia
2/1/2022,0,0,Friuli-Venezia Giulia
2/1/2022,1,0,Friuli-Venezia Giulia
2/1/2022,11,0,Lazio
2/1/2022,8,0,Lazio
2/1/2022,28,0,Lazio
2/1/2022,18,0,Lazio
2/1/2022,2,0,Lazio
2/1/2022,1,0,Lazio
2/1/2022,224,43,Lazio
2/1/2022,80,24,Lazio
2/1/2022,153,23,Lazio
2/1/2022,128,15,Lazio
2/1/2022,112,20,Lazio
2/1/2022,51,4,Lazio
2/1/2022,42,4,Lazio
2/1/2022,22,1,Lazio
2/1/2022,4,0,Lazio
2/1/2022,3706,285,Lazio
2/1/2022,666,90,Lazio
2/1/2022,97,24,Lazio
2/1/2022,181,14,Lazio
2/1/2022,147,16,Lazio
2/1/2022,141,19,Lazio
2/1/2022,69,9,Lazio
2/1/2022,31,1,Lazio
2/1/2022,25,0,Lazio
2/1/2022,4,0,Lazio
2/1/2022,20,4,Liguria
2/1/2022,5,0,Liguria
2/1/2022,7,1,Liguria
2/1/2022,9,2,Liguria
2/1/2022,12,0,Liguria
2/1/2022,1,0,Liguria
2/1/2022,2,0,Liguria
2/1/2022,0,0,Liguria
2/1/2022,0,0,Liguria
2/1/2022,267,24,Liguria
2/1/2022,10,1,Liguria
2/1/2022,4,0,Liguria
2/1/2022,1,0,Liguria
2/1/2022,1,1,Liguria
2/1/2022,0,1,Liguria
2/1/2022,0,0,Liguria
2/1/2022,1,0,Liguria
2/1/2022,0,0,Liguria
2/1/2022,0,0,Liguria
2/1/2022,78,8,Lombardia
2/1/2022,62,8,Lombardia
2/1/2022,79,10,Lombardia
2/1/2022,91,12,Lombardia
2/1/2022,76,11,Lombardia
2/1/2022,53,2,Lombardia
2/1/2022,19,2,Lombardia
2/1/2022,16,2,Lombardia
2/1/2022,1,0,Lombardia
2/1/2022,7321,638,Lombardia
2/1/2022,353,37,Lombardia
2/1/2022,50,6,Lombardia
2/1/2022,74,9,Lombardia
2/1/2022,77,10,Lombardia
2/1/2022,89,6,Lombardia
2/1/2022,39,5,Lombardia
2/1/2022,30,4,Lombardia
2/1/2022,14,0,Lombardia
2/1/2022,4,0,Lombardia
2/1/2022,7,1,Marche
2/1/2022,3,1,Marche
2/1/2022,5,4,Marche
2/1/2022,8,0,Marche
2/1/2022,5,0,Marche
2/1/2022,0,1,Marche
2/1/2022,2,0,Marche
2/1/2022,1,0,Marche
2/1/2022,0,0,Marche
2/1/2022,2,0,Marche
2/1/2022,42,8,Marche
2/1/2022,6,0,Marche
2/1/2022,5,2,Marche
2/1/2022,4,2,Marche
2/1/2022,7,0,Marche
2/1/2022,2,0,Marche
2/1/2022,3,0,Marche
2/1/2022,5,0,Marche
2/1/2022,0,0,Marche
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,477,19,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,0,0,Molise
2/1/2022,276,32,Piemonte
2/1/2022,58,12,Piemonte
2/1/2022,89,20,Piemonte
2/1/2022,105,25,Piemonte
2/1/2022,97,20,Piemonte
2/1/2022,50,3,Piemonte
2/1/2022,18,1,Piemonte
2/1/2022,28,0,Piemonte
2/1/2022,0,0,Piemonte
2/1/2022,888,84,Piemonte
2/1/2022,116,15,Piemonte
2/1/2022,31,3,Piemonte
2/1/2022,38,6,Piemonte
2/1/2022,64,6,Piemonte
2/1/2022,41,5,Piemonte
2/1/2022,29,1,Piemonte
2/1/2022,22,1,Piemonte
2/1/2022,6,1,Piemonte
2/1/2022,2,0,Piemonte
2/1/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,2,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,3,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,2,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,2,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,1,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,0,0,Provincia Autonoma Bolzano / Bozen
2/1/2022,10,0,Provincia Autonoma Trento
2/1/2022,2,0,Provincia Autonoma Trento
2/1/2022,4,0,Provincia Autonoma Trento
2/1/2022,3,0,Provincia Autonoma Trento
2/1/2022,1,0,Provincia Autonoma Trento
2/1/2022,0,0,Provincia Autonoma Trento
2/1/2022,0,0,Provincia Autonoma Trento
2/1/2022,0,0,Provincia Autonoma Trento
2/1/2022,0,0,Provincia Autonoma Trento
2/1/2022,47,8,Provincia Autonoma Trento
2/1/2022,16,3,Provincia Autonoma Trento
2/1/2022,10,1,Provincia Autonoma Trento
2/1/2022,15,3,Provincia Autonoma Trento
2/1/2022,9,8,Provincia Autonoma Trento
2/1/2022,3,1,Provincia Autonoma Trento
2/1/2022,1,0,Provincia Autonoma Trento
2/1/2022,1,0,Provincia Autonoma Trento
2/1/2022,0,0,Provincia Autonoma Trento
2/1/2022,7,0,Puglia
2/1/2022,13,2,Puglia
2/1/2022,17,0,Puglia
2/1/2022,24,4,Puglia
2/1/2022,22,2,Puglia
2/1/2022,8,0,Puglia
2/1/2022,5,0,Puglia
2/1/2022,0,0,Puglia
2/1/2022,0,0,Puglia
2/1/2022,1694,99,Puglia
2/1/2022,75,4,Puglia
2/1/2022,12,0,Puglia
2/1/2022,18,0,Puglia
2/1/2022,16,1,Puglia
2/1/2022,26,2,Puglia
2/1/2022,7,0,Puglia
2/1/2022,6,0,Puglia
2/1/2022,0,0,Puglia
2/1/2022,1,0,Puglia
2/1/2022,6,12,Sardegna
2/1/2022,0,6,Sardegna
2/1/2022,1,2,Sardegna
2/1/2022,7,1,Sardegna
2/1/2022,11,3,Sardegna
2/1/2022,6,1,Sardegna
2/1/2022,1,0,Sardegna
2/1/2022,0,0,Sardegna
2/1/2022,0,0,Sardegna
2/1/2022,1086,77,Sardegna
2/1/2022,27,5,Sardegna
2/1/2022,1,1,Sardegna
2/1/2022,0,0,Sardegna
2/1/2022,1,1,Sardegna
2/1/2022,2,0,Sardegna
2/1/2022,3,0,Sardegna
2/1/2022,1,0,Sardegna
2/1/2022,0,0,Sardegna
2/1/2022,1,0,Sardegna
2/1/2022,186,18,Sicilia
2/1/2022,103,24,Sicilia
2/1/2022,183,16,Sicilia
2/1/2022,192,24,Sicilia
2/1/2022,170,12,Sicilia
2/1/2022,122,13,Sicilia
2/1/2022,56,3,Sicilia
2/1/2022,24,1,Sicilia
2/1/2022,6,0,Sicilia
2/1/2022,1688,51,Sicilia
2/1/2022,287,20,Sicilia
2/1/2022,13,3,Sicilia
2/1/2022,36,4,Sicilia
2/1/2022,30,3,Sicilia
2/1/2022,28,2,Sicilia
2/1/2022,23,1,Sicilia
2/1/2022,12,1,Sicilia
2/1/2022,7,0,Sicilia
2/1/2022,2,0,Sicilia
2/1/2022,126,25,Toscana
2/1/2022,38,13,Toscana
2/1/2022,60,10,Toscana
2/1/2022,64,21,Toscana
2/1/2022,54,7,Toscana
2/1/2022,29,3,Toscana
2/1/2022,18,2,Toscana
2/1/2022,6,0,Toscana
2/1/2022,0,0,Toscana
2/1/2022,1302,129,Toscana
2/1/2022,27,2,Toscana
2/1/2022,2,0,Toscana
2/1/2022,4,1,Toscana
2/1/2022,2,0,Toscana
2/1/2022,5,1,Toscana
2/1/2022,1,1,Toscana
2/1/2022,0,0,Toscana
2/1/2022,0,0,Toscana
2/1/2022,0,0,Toscana
2/1/2022,58,15,Umbria
2/1/2022,11,9,Umbria
2/1/2022,15,3,Umbria
2/1/2022,11,2,Umbria
2/1/2022,18,3,Umbria
2/1/2022,8,1,Umbria
2/1/2022,2,0,Umbria
2/1/2022,1,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,116,14,Umbria
2/1/2022,5,1,Umbria
2/1/2022,0,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,1,0,Umbria
2/1/2022,1,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,0,0,Umbria
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,72,3,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,32,3,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,1,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,0,0,Valle d'Aosta / Vall├®e d'Aoste
2/1/2022,116,40,Veneto
2/1/2022,38,34,Veneto
2/1/2022,58,16,Veneto
2/1/2022,62,15,Veneto
2/1/2022,57,13,Veneto
2/1/2022,33,2,Veneto
2/1/2022,12,0,Veneto
2/1/2022,3,1,Veneto
2/1/2022,0,0,Veneto
2/1/2022,3868,523,Veneto
2/1/2022,347,71,Veneto
2/1/2022,76,37,Veneto
2/1/2022,101,19,Veneto
2/1/2022,108,19,Veneto
2/1/2022,108,17,Veneto
2/1/2022,54,3,Veneto
2/1/2022,11,0,Veneto
2/1/2022,9,1,Veneto
2/1/2022,1,0,Veneto
3/1/2022,1,0,Abruzzo
3/1/2022,53,10,Abruzzo
3/1/2022,24,9,Abruzzo
3/1/2022,43,11,Abruzzo
3/1/2022,52,10,Abruzzo
3/1/2022,59,6,Abruzzo
3/1/2022,28,4,Abruzzo
3/1/2022,26,2,Abruzzo
3/1/2022,8,0,Abruzzo
3/1/2022,4,0,Abruzzo
3/1/2022,711,63,Abruzzo
3/1/2022,128,10,Abruzzo
3/1/2022,21,7,Abruzzo
3/1/2022,22,2,Abruzzo
3/1/2022,22,2,Abruzzo
3/1/2022,40,3,Abruzzo
3/1/2022,19,2,Abruzzo
3/1/2022,9,0,Abruzzo
3/1/2022,6,3,Abruzzo
3/1/2022,4,0,Abruzzo
3/1/2022,33,0,Basilicata
3/1/2022,15,4,Basilicata
3/1/2022,40,2,Basilicata
3/1/2022,18,5,Basilicata
3/1/2022,22,3,Basilicata
3/1/2022,15,1,Basilicata
3/1/2022,7,0,Basilicata
3/1/2022,4,0,Basilicata
3/1/2022,0,0,Basilicata
3/1/2022,20,0,Basilicata
3/1/2022,99,10,Basilicata
3/1/2022,11,3,Basilicata
3/1/2022,12,0,Basilicata
3/1/2022,7,3,Basilicata
3/1/2022,8,0,Basilicata
3/1/2022,6,0,Basilicata
3/1/2022,2,0,Basilicata
3/1/2022,0,0,Basilicata
3/1/2022,2,0,Basilicata
3/1/2022,28,5,Calabria
3/1/2022,97,17,Calabria
3/1/2022,130,24,Calabria
3/1/2022,138,12,Calabria
3/1/2022,140,10,Calabria
3/1/2022,102,8,Calabria
3/1/2022,54,1,Calabria
3/1/2022,29,2,Calabria
3/1/2022,9,0,Calabria
3/1/2022,797,40,Calabria
3/1/2022,302,30,Calabria
3/1/2022,33,7,Calabria
3/1/2022,56,14,Calabria
3/1/2022,47,6,Calabria
3/1/2022,35,6,Calabria
3/1/2022,26,4,Calabria
3/1/2022,16,1,Calabria
3/1/2022,8,0,Calabria
3/1/2022,1,0,Calabria
3/1/2022,306,34,Campania
3/1/2022,303,27,Campania
3/1/2022,450,58,Campania
3/1/2022,356,49,Campania
3/1/2022,311,28,Campania
3/1/2022,215,23,Campania
3/1/2022,82,8,Campania
3/1/2022,31,2,Campania
3/1/2022,8,0,Campania
3/1/2022,2345,105,Campania
3/1/2022,627,52,Campania
3/1/2022,106,19,Campania
3/1/2022,156,23,Campania
3/1/2022,120,16,Campania
3/1/2022,130,11,Campania
3/1/2022,94,7,Campania
3/1/2022,56,2,Campania
3/1/2022,29,3,Campania
3/1/2022,4,0,Campania
3/1/2022,1,0,Emilia-Romagna
3/1/2022,4,0,Emilia-Romagna
3/1/2022,1,0,Emilia-Romagna
3/1/2022,173,44,Emilia-Romagna
3/1/2022,104,58,Emilia-Romagna
3/1/2022,206,38,Emilia-Romagna
3/1/2022,191,38,Emilia-Romagna
3/1/2022,164,31,Emilia-Romagna
3/1/2022,90,8,Emilia-Romagna
3/1/2022,47,6,Emilia-Romagna
3/1/2022,13,1,Emilia-Romagna
3/1/2022,1,0,Emilia-Romagna
3/1/2022,2485,292,Emilia-Romagna
3/1/2022,308,39,Emilia-Romagna
3/1/2022,36,17,Emilia-Romagna
3/1/2022,27,3,Emilia-Romagna
3/1/2022,36,7,Emilia-Romagna
3/1/2022,35,1,Emilia-Romagna
3/1/2022,19,0,Emilia-Romagna
3/1/2022,7,0,Emilia-Romagna
3/1/2022,3,0,Emilia-Romagna
3/1/2022,2,0,Emilia-Romagna
3/1/2022,85,14,Friuli-Venezia Giulia
3/1/2022,16,8,Friuli-Venezia Giulia
3/1/2022,26,11,Friuli-Venezia Giulia
3/1/2022,22,12,Friuli-Venezia Giulia
3/1/2022,20,4,Friuli-Venezia Giulia
3/1/2022,21,0,Friuli-Venezia Giulia
